"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_ST_CONCLUSAO","TP_ANO_CONCLUIU","IN_TREINEIRO","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DEFICIENCIA_AUDITIVA","IN_SURDO_CEGUEIRA","IN_DEFICIENCIA_FISICA","IN_DEFICIENCIA_MENTAL","IN_DEFICIT_ATENCAO","IN_DISLEXIA","IN_DISCALCULIA","IN_AUTISMO","IN_VISAO_MONOCULAR","IN_OUTRA_DEF","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","TP_LINGUA","TP_STATUS_REDACAO","NU_NOTA_REDACAO","CO_ESCOLA"
180013948583,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,502.6,636.1,578.8,562.8,1,1,480,43203841
180013828615,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,482,636,512.8,686,0,1,620,13246208
180013962236,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,444.7,472.1,404.6,426.8,1,1,260,33090726
180013959442,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,387,523.7,454.4,393.8,1,1,300,13028006
180013962238,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.5,451.8,499.6,581.5,0,1,480,42091543
180013909593,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415.2,579.6,600.1,660.6,0,1,540,35015805
180013937088,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,417.7,571.7,422.4,483.2,0,1,320,35006661
180013963991,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,456.7,596.7,522.5,412,1,1,280,35003839
180013948970,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.5,528.2,530.2,519.2,1,1,460,51028514
180013937089,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,424.3,448.4,443.3,372.8,1,1,300,31191396
180012385122,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,443.4,490.8,483.3,423.1,1,1,280,50003500
180013962250,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,467.4,607.7,588.4,434,0,1,520,35005712
180012396191,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,403.8,518.7,359,445.2,1,1,320,35041804
180013937091,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.3,628,558.7,434.4,0,1,340,33091200
180013969456,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,489.7,617.4,589.6,524.5,0,1,500,41000153
180013965217,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.8,501,536.5,528.3,0,1,540,35191917
180013925399,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,496.8,587.6,582.5,596.4,0,1,620,29000840
180013097818,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,513.3,604.2,512.8,523.4,0,1,660,33054576
180013439937,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,529.5,584.1,587.6,519.4,1,1,540,35017656
180013906591,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,463.7,640.2,580.5,606.6,0,1,540,13026585
180013958162,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,496.9,569.1,539.1,481.2,0,1,640,35004170
180013587881,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,397.1,540.6,436,476.8,1,1,320,35008837
180013948594,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,550.9,613.6,622,510.1,0,1,480,33104344
180013108068,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401.4,481.9,476.6,534.3,0,1,340,35001375
180013108069,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,538.2,610.9,538.5,518.6,0,1,340,13030221
180013447798,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,529.5,608.9,550.3,722.2,0,1,360,32042647
180013827232,21,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,454.2,552.3,538.3,418.9,1,1,480,14000946
180013447805,18,"F",2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,485.3,469.2,536.3,427.9,1,4,0,29423937
180013992603,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,420.7,590.8,538.7,612.5,1,1,340,51064464
180013992606,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.5,632,521.1,649.1,0,1,560,32022360
180013764211,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,507.6,671,519,436.5,1,1,660,43171540
180013952032,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,510.7,581.8,562.6,558.5,1,1,480,35439447
180012396197,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,503.7,585.2,502,623.5,1,1,360,35029798
180012385131,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,456.5,432.7,553.5,493.6,0,1,540,31034363
180013828628,22,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,371.5,587.8,515,492.8,1,1,340,35980024
180013904079,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,493,623.9,591.1,470,1,1,460,33069476
180013953969,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,452.1,584.1,520.4,641,1,1,360,33106630
180013945078,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,382.2,490.2,426,673.7,1,1,520,35025070
180013935790,29,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,459.3,543.8,471.9,544,0,1,240,35253650
180013943677,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,447.7,478.6,375.8,385.1,0,6,0,31159506
180013743089,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,491.3,641.9,571.6,552.9,0,1,540,24059250
180013967558,44,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,478.8,581.7,417.7,446.8,1,1,320,33126160
180013937108,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,542.6,655.2,600,734.3,0,1,620,33027331
180013664310,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.8,478.9,458,522.2,0,1,540,31008028
180013826026,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,421.4,621.3,532.7,551.1,0,1,760,15168190
180013826025,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.9,438.5,360.1,372.3,1,1,220,23184680
180013972802,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,436.7,474.6,444.1,404.1,1,1,340,51030870
180013972801,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,486.1,566,565,462.6,1,1,560,35006397
180013961697,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,399.5,510.6,485.1,628.4,0,1,340,50006410
180013959462,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,452.4,609.4,580.9,674.4,0,1,640,15570533
180013983914,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,483.8,499.2,469.5,581.3,1,1,520,33052069
180013731043,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,440.6,513.8,498.7,430.6,0,1,240,41123042
180013608586,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,442.6,425.6,478.6,433.4,1,1,300,31193950
180013925421,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,520.7,535,500.2,640.8,1,1,380,35038519
180013925422,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,446.7,454.6,451.4,407.1,0,1,540,42016134
180013922828,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,450,538.6,448.1,468,0,1,660,21263442
180013959467,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,505.2,465.3,508.9,506.6,0,1,400,35025835
180013942913,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,436.4,580.1,505.5,371,1,1,360,26050242
180013828635,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,464.9,499.2,423.1,461.4,1,1,420,24053155
180013922073,14,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,433.1,585.7,473.5,458.3,0,1,340,29342929
180013439948,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,495.4,515.6,372.4,590.8,0,1,320,21177392
180013825123,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,441.2,436.5,437.9,474.7,1,1,380,33075557
180013922074,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,559.3,431.9,452.7,407,0,1,500,41018753
180013905092,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,398,494.4,472.7,454.5,0,1,320,29154707
180013951811,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,575.3,652.8,605.6,587.8,0,1,720,35580090
180013948381,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,442.3,458.9,496.1,414.2,1,1,280,33054584
180013954011,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,488.1,677.3,617.1,701.7,0,1,400,35479585
180013743096,21,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,498.8,587.2,572.7,615.1,0,1,560,13087835
180013954012,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,525,640,522.7,428.3,1,1,720,35153060
180013731049,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,423.6,481.4,446.9,429.4,1,1,400,13028006
180013925430,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,511.7,461,483.1,422.5,0,1,340,29209439
180013951822,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,447.6,494,484.2,544.8,1,1,360,15577058
180013951821,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,441.2,581.5,530.3,532.4,0,1,480,42013437
180013935459,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.9,574.1,412.3,503.6,0,1,340,33027455
180013940477,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,487.8,554.1,581.8,543,1,1,600,43104843
180013951826,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,442.8,554.4,505.4,526.4,0,1,460,31055433
180013965234,30,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415.4,452.1,401.6,412.8,1,6,0,43112820
180013653001,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,585.8,651.7,600.8,636.7,1,1,540,42140293
180013608594,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,447.4,417,414.5,488.9,1,1,500,29417163
180013925436,25,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,392.8,480.6,381.3,421.4,0,1,480,41122828
180013951837,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,535.9,462.1,509.9,486.6,1,1,700,52020851
180013983923,16,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,412,558.5,394.2,588.5,0,1,440,21021600
180013731051,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.9,507.7,550.5,486,0,1,540,35030348
180013825126,29,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.6,578.6,468.8,507.6,1,1,280,43039294
180013587901,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,549.7,576.3,453.2,514.8,1,1,420,31082457
180013940483,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,379.1,491.7,455.7,399.7,1,1,540,41011546
180013971083,21,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,508.2,455.4,375,405.1,1,1,300,35257758
180013962966,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,457.3,477.3,508,514.1,0,1,600,35905461
180013955320,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,374.7,496.3,511.1,421.5,1,1,360,41044681
180013063416,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.1,551,417.7,421.4,1,1,300,26000024
180013759091,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,466.9,428.2,456.3,473.2,0,1,320,35914927
180013965267,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416.2,474.2,505.9,483.3,0,1,300,33068011
180013955339,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,426.2,504.4,459.3,446.7,1,1,240,29337941
180013063424,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427,495.5,427.5,518.7,1,1,260,42023513
180013063425,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,530,637.6,549.8,684.4,0,1,680,41147294
180013978910,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,421.6,602,548.1,531.2,1,1,540,35000668
180013962976,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,459.9,565.5,534.6,502.2,0,1,500,35035622
180013653017,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,414.1,586.1,590.4,426.3,1,1,500,35046358
180013827261,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.2,410.8,469.2,513.2,0,1,320,24055840
180013453686,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,488.5,610.8,515.7,555.4,0,1,500,41100719
180013743108,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427.6,461,365,571.6,0,9,0,26116367
180013946348,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,487.6,471.2,490.2,447.2,0,1,540,13030400
180013939188,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,464.9,596.1,559.8,443.1,1,1,680,15520560
180013948833,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,554.3,443.2,483.3,529.9,0,1,320,33061750
180013456518,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,549.9,509.4,508.7,460.1,0,1,280,35037679
180013905831,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,478.2,556.2,556.2,482.9,0,1,320,31082457
180013906640,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,367.7,448.5,449.2,534.9,0,1,360,33091340
180013653024,40,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.3,402.1,367.2,397.4,0,1,380,35009726
180013938823,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.7,594.3,467,425,1,1,500,15551423
180013952443,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,395.5,566,458.3,474.1,0,1,360,29178231
180013957533,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.3,516.9,459.4,538.9,1,1,540,16002393
180013905105,24,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,453.1,402,422.6,459.2,1,1,480,33015848
180013946352,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.1,610.5,526.2,539,0,1,580,33085498
180013456523,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,374.1,528,453.5,458.1,1,1,280,43033474
180013963292,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,549.2,543.3,486.4,483.9,1,1,360,15114686
180013958870,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,530.4,430.6,354.4,426.8,1,1,580,13103415
180013590109,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,382,448.8,430.1,511.7,1,1,360,13011413
180013819478,16,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,431.9,443.2,426.6,418.8,1,1,360,26117282
180013590110,28,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,426.8,465,441.1,434.8,0,1,400,35005277
180013905833,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,514.9,536.4,516.4,407,0,1,460,33059241
180013974102,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,446.2,497.7,462,435,1,1,360,31115088
180013938829,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.2,595.5,457.7,528.1,1,1,380,29434017
180013963295,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,469.4,593.9,531.5,448.1,1,1,520,41026586
180013987933,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,465.1,427.5,431.1,532.5,0,1,340,41077733
180013982258,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,511.9,577.6,580.7,517,1,1,480,33089051
180013987942,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.6,507.3,475.2,390.9,0,3,0,35001144
180013963298,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,393.7,521.5,465.2,430,0,1,280,35409169
180013915168,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,498.5,639.1,618,673.3,1,1,620,35051147
180013961048,24,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,458.8,431.5,455.4,478,1,1,360,15039676
180013987954,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,431.7,455.2,453.4,426.6,0,1,440,50007858
180013650349,37,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,399.5,519.7,474.6,489.2,1,1,320,53002598
180012387838,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.5,603,544.4,546.9,0,1,580,27037711
180013952449,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,433.9,595.1,540.1,421.2,1,1,500,33147841
180013962407,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,466.5,626.6,484.5,523.4,0,1,540,15011356
180013974109,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,454.8,462,383.1,539.9,1,1,360,15054381
180013982285,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,386,520.7,463.1,508.3,1,1,540,15134580
180013962416,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,396.5,492.4,411.4,520.9,1,4,0,33061203
180013942567,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,544.3,455.4,415.2,453.4,0,1,640,33048479
180013963002,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,388.6,487.3,478.6,382,1,1,280,27024016
180013830341,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,409.3,572.6,535,492.4,1,1,360,53007530
180013938841,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415.1,453.5,396.7,463.7,1,1,640,25098357
180013962425,33,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,436.3,483.2,449.9,418.1,0,1,220,35049517
180013974110,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,369.5,550.3,484.4,544.9,1,1,320,35909117
180013826875,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,400.5,548.1,475.6,463.1,1,1,240,52054381
180013962429,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,540.5,576.4,545.5,520.9,0,1,600,27034976
180013951988,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,440.2,607.9,624.2,526.6,1,1,540,52086062
180013992985,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,457,407.7,518.1,390.3,1,1,440,17016819
180013743120,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,378.3,437.1,343.4,400.3,0,1,240,35906475
180013826878,34,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,466.1,602,469.8,604.1,1,1,240,42101247
180012387842,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,418.3,532.3,440.7,582.2,1,1,460,35023735
180013965953,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.3,559.9,395.1,482.7,1,1,540,15034747
180013905118,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,537.4,551.1,528.6,547.7,1,1,580,41389328
180013949809,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,476.9,425.3,445.5,451.6,0,4,0,35022792
180013952456,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,473.4,574.3,523.7,486,0,1,560,33046808
180013459562,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.3,457.9,450.9,418.8,0,1,240,31115576
180013730695,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,373.6,456.8,418.8,427.4,1,1,360,35001235
180013985652,21,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,405.8,546.6,438.6,412.3,1,1,500,12004197
180013907585,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,446.7,487.1,512.5,541.3,0,1,380,33047910
180013650368,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,439.7,482.2,554.6,425.8,0,1,640,29427924
180013965968,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,503.7,442.5,452.4,423,0,1,360,41001508
180013830349,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,411.8,534.2,365.1,473.4,1,1,320,52053970
180013459569,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,433.1,477.6,474.7,410.8,1,1,300,15587282
180013593421,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.2,605.2,479.3,468.9,0,1,320,11047208
180013442976,42,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,474.3,501.4,493.9,506.2,1,1,380,27235807
180013664340,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,521.8,607.5,484.7,537.6,1,1,220,35041725
180013965981,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,454,507.3,448.9,540.3,1,1,300,52072665
180013949819,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,457.5,505.5,385.1,478.7,0,1,280,31010146
180013761449,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,442.9,560.9,430.7,445.9,1,1,320,12003050
180013952076,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,509.7,434.9,542.7,623.7,1,1,440,53007425
180013955411,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,437,581.9,530.7,462.3,1,1,340,35041798
180012398780,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.7,553.1,532.4,471.6,1,1,360,33055653
180013905124,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,488.9,668.2,582.2,487.3,0,1,460,26124440
180013964604,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,402.4,572.4,425.3,508.8,0,1,360,29057809
180013952004,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,507.2,0,0,399.3,0,1,360,42014255
180013069382,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,532.4,540.6,506.3,682.8,1,1,520,43091105
180013926194,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,487.1,405.3,529.7,458.9,0,1,560,42069610
180013905859,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,386.8,402.2,375.7,411.7,0,1,340,42002079
180013926875,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,499.7,630.5,515,546.6,0,1,560,35007535
180013758965,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,410.8,488.8,437.2,372.3,1,1,460,43139213
180013590134,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,472.6,588.8,574.5,458.5,1,1,420,43070213
